machine,status,anchor,k0,meta_a,meta_b,kmin,nrules,qh,score
1RB---_1LC0RB_0LC1RD_0RB1RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LC1RD_1LC0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1LA_0LD0RA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_0LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_1LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_1LC1RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_0LD1RB_1LD1RB,irules,197624,83,1,1,3,1,T,1
1RB---_1LC0RB_0RD1RB_1LC1LD,irules,198766,315,1,1,4,1,T,1
1RB---_1LC0RB_0RD1RB_1LD0RC,irules,199389,629,1,2,2,0,T,1
1RB---_1LC0RB_1LB0LD_1RD1LB,irules,199393,314,1,1,1,1,T,1
1RB---_1LC0RB_1LB0LD_1RD1RB,irules,198758,313,1,1,2,2,T,1
1RB---_1LC0RB_1LB1LD_1RC1RB,irules,199393,315,1,1,2,1,T,1
1RB---_1LC0RB_1LB1LD_1RD0RB,irules,199396,315,1,1,2,1,T,1
1RB---_1LC0RB_1LB1RD_1RB1LD,irules,199395,315,1,1,2,1,T,1
1RB---_1LC0RB_1LC0LD_1RD1LB,irules,199393,629,1,2,2,0,T,1
1RB---_1LC0RB_1LC0LD_1RD1RB,irules,198758,627,1,2,2,1,T,1
1RB---_1LC0RB_1LC0RD_1RB1LD,irules,199806,445,1,1,1,0,T,1
1RB---_1LC0RB_1LC1LD_0RD1RB,irules,199806,445,1,1,1,0,T,1
1RB---_1LC0RB_1LC1LD_1RC1RB,irules,199393,630,1,2,2,0,T,1
1RB---_1LC0RB_1LC1LD_1RD0RB,irules,199396,630,1,2,1,0,T,1
1RB---_1LC0RB_1LC1LD_1RD1RB,irules,199837,546,1,3,1,0,T,1
1RB---_1LC0RB_1LC1RB_------,irules,199809,446,1,1,1,0,T,1
1RB---_1LC0RB_1LC1RD_---0RB,irules,199809,446,1,1,1,0,T,1
1RB---_1LC0RB_1LC1RD_0RB0LC,irules,199806,445,1,1,1,0,T,1
1RB---_1LC0RB_1LC1RD_1RB1LD,irules,199395,630,1,2,1,0,T,1
1RB---_1LC0RB_1LD1LA_0LC0RC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1LA_0LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1LA_1LD1RB,irules,199806,446,1,1,2,0,T,4
1RB---_1LC0RB_1LD1RB_0LC0LA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RB_0LC1LA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RB_0LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RB_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RB_1LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RB_1LD1RB,irules,199809,446,1,1,2,0,T,3
1RB---_1LC0RB_1LD1RC_0LC1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RB_1LD1RC_1LD1RB,irules,199812,446,1,1,2,0,T,4
1RB---_1LC0RB_1RC1LD_1RB1LC,irules,199140,446,1,2,4,1,T,1
1RB---_1LC0RC_1LB1RD_0RC0RD,irules,199717,315,1,1,2,1,T,9
1RB---_1LC0RD_0LB1RB_0RB---,irules,199081,315,1,1,10,1,T,1
1RB---_1LC0RD_0LB1RB_1LB0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LB1RC_0RB---,irules,199711,315,1,1,10,1,T,1
1RB---_1LC0RD_0LB1RD_0RB0RD,irules,199081,315,1,1,10,1,T,1
1RB---_1LC0RD_0LB1RD_0RB1RC,irules,199711,315,1,1,10,1,T,1
1RB---_1LC0RD_0LB1RD_0RB1RD,irules,198767,314,1,2,9,2,T,1
1RB---_1LC0RD_0LC1RB_0RB---,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RB_1LB0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RB_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RB_1LC0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RB_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB0RC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB1RC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_0RB1RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LC1RD_1LC0RB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_0LD0LC_1RD1LB,irules,199346,444,1,1,3,0,T,1
1RB---_1LC0RD_1LB1LD_1RB0RB,irules,199396,315,1,1,2,2,T,1
1RB---_1LC0RD_1LB1RB_0RB0LB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_1LB1RB_0RB0RB,irules,199081,315,1,1,2,2,T,1
1RB---_1LC0RD_1LB1RB_0RB0RD,irules,199081,315,1,1,2,1,T,1
1RB---_1LC0RD_1LB1RB_0RB1LD,irules,198917,223,1,1,2,2,T,1
1RB---_1LC0RD_1LB1RB_1LB0RB,irules,199809,223,1,1,2,2,T,1
1RB---_1LC0RD_1LC1LD_1RB0RB,irules,199396,315,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RB_0RB0LB,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_1LC1RB_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_1LC1RB_0RB0RB,irules,199081,315,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RB_0RB0RD,irules,199081,630,1,2,1,0,T,1
1RB---_1LC0RD_1LC1RB_0RB1LD,irules,198917,446,1,2,4,1,T,1
1RB---_1LC0RD_1LC1RB_0RC0RB,irules,199081,315,1,1,2,1,T,2
1RB---_1LC0RD_1LC1RB_0RC0RD,irules,199081,630,1,2,1,0,T,2
1RB---_1LC0RD_1LC1RB_1LB0RB,irules,199809,223,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RB_1LB0RD,irules,199809,446,1,1,2,0,T,1
1RB---_1LC0RD_1LC1RB_1LC0RB,irules,199809,223,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RB_1LC0RD,irules,199809,446,1,1,1,0,T,2
1RB---_1LC0RD_1LC1RD_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC0RD_1LC1RD_0RB0RB,irules,199714,315,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RD_0RC0RB,irules,199714,315,1,1,2,1,T,5
1RB---_1LC0RD_1LC1RD_1LB0RB,irules,199809,223,1,1,2,1,T,1
1RB---_1LC0RD_1LC1RD_1LC0RB,irules,199809,223,1,1,2,1,T,1
1RB---_1LC1LB_0LC1RD_0RB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1LB_0LD0LC_1RD0RB,irules,199095,629,1,2,1,0,T,1
1RB---_1LC1LB_0RB1RD_0LC0RD,irules,199394,315,1,1,4,1,T,1
1RB---_1LC1LB_0RB1RD_0RB0RD,irules,198917,446,1,2,4,1,T,1
1RB---_1LC1LB_0RB1RD_0RC0RD,irules,198563,546,1,3,4,1,T,1
1RB---_1LC1LB_0RB1RD_1LB0RD,irules,199399,316,1,1,3,1,T,1
1RB---_1LC1LB_0RB1RD_1LC0RD,irules,198766,315,1,1,4,1,T,1
1RB---_1LC1LB_1LB1RD_1RC0RD,irules,199081,314,1,1,2,1,T,1
1RB---_1LC1LB_1RB1RD_0RB0RD,irules,199951,258,1,1,3,1,T,1
1RB---_1LC1LC_0LD0LC_1RD0LB,irules,199354,445,1,1,1,0,T,2
1RB---_1LC1LC_0LD0LC_1RD1LB,irules,199354,445,1,1,3,0,T,2
1RB---_1LC1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1LD_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1LD_1LB1RD_0RC0RD,irules,199709,315,1,1,2,1,T,1
1RB---_1LC1LD_1LC1RD_0RD0RB,irules,198766,315,1,1,4,1,T,1
1RB---_1LC1LD_1RC0LB_0LC0LD,irules,199364,445,1,1,1,0,T,4
1RB---_1LC1LD_1RC0RB_0LB0LD,irules,198761,314,1,1,3,1,T,1
1RB---_1LC1LD_1RC1LB_0LC0LD,irules,199364,445,1,1,1,0,T,4
1RB---_1LC1LD_1RC1RB_0LC0LD,irules,199690,772,1,3,2,0,T,1
1RB---_1LC1LD_1RC1RB_0RC0LD,irules,199801,445,1,1,2,0,T,1
1RB---_1LC1LD_1RC1RB_1RC0LD,irules,199395,629,1,2,1,0,T,1
1RB---_1LC1RB_0LB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RB_0LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RB_0LD0LC_1RD0LB,irules,199708,630,1,2,1,0,T,1
1RB---_1LC1RB_0LD0LC_1RD1LB,irules,199690,772,1,3,1,0,T,1
1RB---_1LC1RB_0RA1LD_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RB_0RD0LC_1RD1LB,irules,199801,445,1,1,2,0,T,1
1RB---_1LC1RB_1RA1LD_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RB_1RD0LC_1RD0LB,irules,199803,445,1,1,1,0,T,1
1RB---_1LC1RB_1RD0LC_1RD1LB,irules,199393,629,1,2,1,0,T,1
1RB---_1LC1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RC_1LB1RD_0RC0RD,irules,199717,315,1,1,2,1,T,9
1RB---_1LC1RD_0LB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_0LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_0RB0LC_1LD1RB,irules,198763,315,1,1,5,1,T,1
1RB---_1LC1RD_0RB0LC_1RB1RA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_0RB0LC_1RD1RB,irules,199801,445,1,1,2,0,T,1
1RB---_1LC1RD_1LA0LC_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_1LB0RB_0RB0RD,irules,199715,315,1,1,2,1,T,3
1RB---_1LC1RD_1LB0RB_0RC0RD,irules,199087,315,1,1,2,1,T,8
1RB---_1LC1RD_1LB1LD_0RB0RD,irules,199711,315,1,1,2,1,T,1
1RB---_1LC1RD_1LB1RB_0RB0RD,irules,199715,315,1,1,2,1,T,3
1RB---_1LC1RD_1LB1RB_0RC0RD,irules,199087,315,1,1,2,1,T,8
1RB---_1LC1RD_1LB1RC_0RC0RD,irules,199084,315,1,1,2,1,T,4
1RB---_1LC1RD_1LB1RD_0RC0RD,irules,199081,315,1,1,2,1,T,3
1RB---_1LC1RD_1LB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_1LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1LC1RD_1LC0RB_0RB0RD,irules,199361,445,1,1,1,0,T,1
1RB---_1LC1RD_1LC0RB_0RC0RD,irules,199361,445,1,1,1,0,T,2
1RB---_1LC1RD_1LC1LD_0RB0RD,irules,199711,630,1,2,1,0,T,1
1RB---_1LC1RD_1LC1RB_0RB0RD,irules,199361,445,1,1,1,0,T,1
1RB---_1LC1RD_1LC1RB_0RC0RD,irules,199361,445,1,1,1,0,T,2
1RB---_1LC1RD_1RD0LC_1LD1RB,irules,199586,447,1,2,4,1,T,1
1RB---_1RC---_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB---_1RC---_0LD0LC_1RD1LC,irules,199082,630,1,2,1,0,T,2
1RB---_1RC---_0RD0RC_1LD1RC,irules,199713,631,1,2,1,0,T,2
1RB---_1RC---_1LC1RD_0RC0RD,irules,199082,630,1,2,1,0,T,2
1RB---_1RC---_1LC1RD_1LC0RD,irules,199810,446,1,1,1,0,T,2
1RB---_1RC---_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB---_1RC---_1LD0RC_1LD1RC,irules,199810,446,1,1,1,0,T,2
1RB---_1RC0LB_0LD0LC_1RD1LB,irules,198470,888,1,4,1,0,T,1
1RB---_1RC0LB_0LD0RC_1LD1LB,irules,199813,446,1,1,1,0,T,5
1RB---_1RC0LB_0LD0RC_1RD1LB,irules,199076,627,1,2,2,0,T,1
1RB---_1RC0LB_0LD1LB_1RD0LC,irules,199393,629,1,2,2,0,T,1
1RB---_1RC0LB_0LD1RD_1RD1LB,irules,199712,629,1,2,1,0,T,1
1RB---_1RC0LB_0RD0RC_1LD1LB,irules,199687,771,1,3,2,0,T,1
1RB---_1RC0LB_1LD0RC_1LC1LB,irules,199394,315,1,1,2,1,T,5
1RB---_1RC0LB_1LD0RC_1LD1LB,irules,199394,630,1,2,1,0,T,5
1RB---_1RC0LC_0LD0LB_1RD1LB,irules,199082,315,1,1,2,1,T,2
1RB---_1RC0LC_0LD0LB_1RD1LC,irules,199719,315,1,1,2,1,T,6
1RB---_1RC0LC_0LD0LC_1RD1LB,irules,199082,630,1,2,1,0,T,2
1RB---_1RC0LD_0LB0LC_1RD1LC,irules,198665,770,1,3,1,0,T,1
1RB---_1RC0LD_0RD0RC_1LD1RB,irules,199353,444,1,1,1,0,T,1
1RB---_1RC0LD_1RD0RC_1LD1LB,irules,199807,445,1,1,1,0,T,1
1RB---_1RC0RB_0LC0RD_1LD1RB,irules,199078,628,1,2,1,0,T,1
1RB---_1RC0RB_0LC1LD_1LD1RB,irules,199807,445,1,1,1,0,T,1
1RB---_1RC0RB_0LD0RC_1LD1LB,irules,199814,446,1,1,1,0,T,6
1RB---_1RC0RB_0RD0RC_1LD1LB,irules,199444,772,1,3,1,0,T,10
1RB---_1RC0RB_0RD1RB_1LD0LC,irules,198756,315,1,1,4,0,T,1
1RB---_1RC0RB_1LC1LD_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1RC0RB_1LC1LD_1LD1RB,irules,199712,630,1,2,1,0,T,1
1RB---_1RC0RB_1LD0RC_1LC1LB,irules,199403,315,1,1,2,1,T,7
1RB---_1RC0RB_1LD0RC_1LD1LB,irules,199403,630,1,2,1,0,T,7
1RB---_1RC0RB_1LD1RB_1LC1LC,irules,199712,315,1,1,2,1,T,1
1RB---_1RC0RC_0RD0RB_1LD1RC,irules,199713,315,1,1,2,1,T,2
1RB---_1RC0RC_0RD0RC_1LD1RB,irules,199713,631,1,2,1,0,T,2
1RB---_1RC0RC_1LD0RC_1LD1RB,irules,199810,446,1,1,1,0,T,2
1RB---_1RC0RD_0LB0RC_1LD1LB,irules,199388,629,1,2,2,0,T,1
1RB---_1RC0RD_0LB0RC_1LD1RC,irules,199793,444,1,1,2,0,T,1
1RB---_1RC0RD_0LD0RC_1LD1LB,irules,199811,446,1,1,1,0,T,5
1RB---_1RC0RD_0RD0RC_1LD1LB,irules,199437,772,1,3,1,0,T,7
1RB---_1RC0RD_1LC1RB_0RC0RB,irules,199082,315,1,1,2,1,T,2
1RB---_1RC0RD_1LC1RB_0RC0RD,irules,199082,630,1,2,1,0,T,2
1RB---_1RC0RD_1LC1RB_1LC0RD,irules,199810,446,1,1,1,0,T,2
1RB---_1RC0RD_1LD0RC_1LC1LB,irules,199399,315,1,1,2,1,T,5
1RB---_1RC0RD_1LD0RC_1LD1LB,irules,199399,630,1,2,1,0,T,5
1RB---_1RC1LB_0LB1RD_0RA0RC,undecided,0,0,0,0,0,0,?,0
1RB---_1RC1LB_0LB1RD_1RA0RC,undecided,0,0,0,0,0,0,?,0
1RB---_1RC1LB_0LD0RC_1LD1LB,irules,199805,446,1,1,1,0,T,5
1RB---_1RC1LB_0RD0RC_1LD0RB,irules,199079,629,1,2,1,0,T,1
1RB---_1RC1LB_0RD0RC_1LD1LB,irules,199949,773,1,3,1,0,T,7
1RB---_1RC1LB_0RD0RC_1LD1RB,irules,199689,772,1,3,1,0,T,1
1RB---_1RC1LB_1LD0RC_1LD0RB,irules,199807,445,1,1,1,0,T,1
1RB---_1RC1LB_1LD0RC_1LD1LB,irules,199395,631,1,2,1,0,T,5
1RB---_1RC1LB_1LD0RC_1LD1RB,irules,199392,629,1,2,1,0,T,1
1RB---_1RC1LC_0LD0LC_1RD0LB,irules,199362,445,1,1,1,0,T,2
1RB---_1RC1LC_0LD0LC_1RD1LB,irules,199362,445,1,1,1,0,T,2
1RB---_1RC1LC_0RD0RC_1LD1LB,irules,199951,773,1,3,1,0,T,7
1RB---_1RC1LC_1LD0RC_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB---_1RC1LD_0LB0RC_1LD1LB,irules,199798,445,1,1,2,0,T,1
1RB---_1RC1LD_0LB0RC_1RD1LB,irules,198760,315,1,1,5,1,T,1
1RB---_1RC1RB_0RD0RC_1LD0LB,irules,199079,629,1,2,1,0,T,1
1RB---_1RC1RB_1LD0RC_0LD0LB,undecided,0,0,0,0,0,0,?,0
1RB---_1RC1RB_1LD0RC_1LD0LB,irules,199807,445,1,1,1,0,T,1
1RB---_1RC1RC_0LD0RC_1LD1LB,irules,199809,446,1,1,1,0,T,5
1RB---_1RC1RC_0RD0RC_1LD0RB,irules,199359,445,1,1,2,0,T,2
1RB---_1RC1RC_0RD0RC_1LD1LB,irules,199435,772,1,3,1,0,T,7
1RB---_1RC1RC_0RD0RC_1LD1RB,irules,199359,445,1,1,1,0,T,2
1RB---_1RC1RC_1LD0RC_1LC1LB,irules,199397,315,1,1,2,1,T,5
1RB---_1RC1RC_1LD0RC_1LD1LB,irules,199397,630,1,2,1,0,T,5
1RB---_1RC1RD_1LB1LC_0RC0RD,irules,199952,258,1,1,3,1,T,1
1RB---_1RC1RD_1LC0LB_0RB0RD,irules,198764,314,1,1,2,1,T,1
1RB---_1RC1RD_1LC0RB_0RC0RD,irules,199362,445,1,1,1,0,T,2
1RB---_1RC1RD_1LC1LB_0LC0RD,irules,199795,445,1,1,2,0,T,1
1RB---_1RC1RD_1LC1LB_0RC0RD,irules,199432,771,1,3,1,0,T,1
1RB---_1RC1RD_1LC1LB_1LC0RD,irules,199392,630,1,2,2,0,T,1
1RB---_1RC1RD_1LC1RB_0RC0RD,irules,199362,445,1,1,1,0,T,2
1RB---_1RC1RD_1LD1LB_1LC0RD,irules,199390,315,1,1,2,1,T,1
1RB0LA_0LC0RA_1LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_0LC0RB_1LC0RD_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC0LC_1LD0RB_1LD0RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC0LD_0RD0RB_1LD0RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC0LD_1LD0RB_1LD0RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC0LD_1LD1RC_1LA1LB,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC1LD_1LB1RC_0LA0LB,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC1LD_1LB1RC_1LA0LB,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC1RA_0LD0RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0LA_0RC1RD_0LD0RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LB1LC_1RD0LC_0RD0RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0LC_1LA0RD_1RD0RB,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RA_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RB_0LC0RD_1RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RB_1LD1RB_0LC0RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RD_0LC1LD_0RB1RA,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RD_1LA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC0RD_1LA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_1LC1LA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LA_1RC0RA_1LD0RC_0LD1LB,undecided,0,0,0,0,0,0,?,0
1RB0LA_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
1RB0LB_0LB1RC_1RD0RC_1LA0LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_0LB1RC_1RD0RC_1LA1LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_0LC1LA_1RC1LD_0RB0LD,irules,199800,445,1,1,2,0,T,8
1RB0LB_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
1RB0LB_0RC1LB_1RD0LB_1LA1RC,undecided,0,0,0,0,0,0,?,0
1RB0LB_0RC1LD_1LB1RC_0RA0LB,undecided,0,0,0,0,0,0,?,0
1RB0LB_0RC1RD_0RD1RC_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0LB_0RC1RD_1LC0LA_0RA0RB,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LB0RD_1RD0RC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LB0RD_1RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LB0RD_1RD1LB,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LB0RD_1RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_0LD0LC_1RD1LB,irules,199076,630,1,2,1,0,T,5
1RB0LB_1LA0LC_0LD0LC_1RD1LC,irules,199076,630,1,2,1,0,T,6
1RB0LB_1LA0LC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_1LC1RD_0RC0RD,irules,199083,630,1,2,1,0,T,6
1RB0LB_1LA0LC_1LC1RD_0RD1RA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_1LC1RD_1LC0RD,irules,199809,446,1,1,1,0,T,6
1RB0LB_1LA0LC_1RC1LD_0LC0LD,irules,199718,631,1,2,1,0,T,6
1RB0LB_1LA0LC_1RC1LD_1RC0LD,irules,199815,446,1,1,1,0,T,6
1RB0LB_1LA0LC_1RD0LC_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_1RD0LC_0RD1LB,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0LC_1RD0LC_1RD1LB,irules,199800,446,1,1,1,0,T,5
1RB0LB_1LA0LC_1RD0LC_1RD1LC,irules,199800,446,1,1,1,0,T,6
1RB0LB_1LA0RC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_0LD0LC_1RD1LC,irules,199082,630,1,2,1,0,T,6
1RB0LB_1LA0RC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_0RD0RC_1LD1RC,irules,199719,631,1,2,1,0,T,6
1RB0LB_1LA0RC_1LC1RD_0RC0RD,irules,199081,630,1,2,1,0,T,6
1RB0LB_1LA0RC_1LC1RD_1LC0RD,irules,199805,446,1,1,1,0,T,6
1RB0LB_1LA0RC_1LD0RC_0LD0RA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_1LD0RC_0LD0RB,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_1LD0RC_0LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_1LD0RC_1LD1RB,irules,199805,446,1,1,1,0,T,5
1RB0LB_1LA0RC_1LD0RC_1LD1RC,irules,199805,446,1,1,1,0,T,6
1RB0LB_1LA0RC_1RC1LD_0LC0LD,irules,199722,631,1,2,1,0,T,6
1RB0LB_1LA0RC_1RC1LD_1RC0LD,irules,199808,446,1,1,1,0,T,6
1RB0LB_1LA0RC_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA0RC_1RD0LC_1RD1LC,irules,199808,446,1,1,1,0,T,6
1RB0LB_1LA1LC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_0LD0LC_1RD0LB,irules,199358,445,1,1,2,0,T,5
1RB0LB_1LA1LC_0LD0LC_1RD1LB,irules,199358,445,1,1,3,0,T,5
1RB0LB_1LA1LC_0LD0LC_1RD1LC,irules,199084,630,1,2,1,0,T,6
1RB0LB_1LA1LC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_0RD0RC_1LD1RC,irules,199721,631,1,2,1,0,T,6
1RB0LB_1LA1LC_1LB0RD_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_1LB0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_1LC1RD_0RC0RD,irules,199721,631,1,2,1,0,T,6
1RB0LB_1LA1LC_1LC1RD_1LC0RD,irules,199807,446,1,1,1,0,T,6
1RB0LB_1LA1LC_1RC1LD_0LC0LD,irules,199718,631,1,2,1,0,T,6
1RB0LB_1LA1LC_1RC1LD_1RC0LD,irules,199815,446,1,1,1,0,T,6
1RB0LB_1LA1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1LC_1RD0LC_1RD1LC,irules,199812,446,1,1,1,0,T,6
1RB0LB_1LA1RC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1RC_0LD0LC_1RD1LC,irules,199086,630,1,2,1,0,T,6
1RB0LB_1LA1RC_0LD0RB_1RB1LD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1RC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1RC_0RD0RC_1LD0RB,irules,199368,445,1,1,2,0,T,10
1RB0LB_1LA1RC_0RD0RC_1LD1RC,irules,199719,631,1,2,1,0,T,6
1RB0LB_1LA1RC_1LC1RD_0RC0RD,irules,199715,631,1,2,1,0,T,6
1RB0LB_1LA1RC_1LC1RD_1LC0RD,irules,199810,446,1,1,1,0,T,6
1RB0LB_1LA1RC_1LD0RC_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB0LB_1LA1RC_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
